Timestamp,IP,Port,SlaveID,Register,Value
2026-05-20 14:17:50,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:51,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:52,192.168.1.107,502,1,1538,0.00
2026-05-20 14:17:53,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:54,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:55,192.168.1.107,502,1,1538,0.00
2026-05-20 14:17:56,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:57,192.168.1.107,502,1,1538,358.00
2026-05-20 14:17:58,192.168.1.107,502,1,1538,0.00
2026-05-20 14:17:59,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:00,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:01,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:02,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:03,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:04,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:05,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:06,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:08,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:09,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:10,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:11,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:12,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:13,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:14,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:15,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:16,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:17,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:18,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:19,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:20,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:21,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:22,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:23,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:24,192.168.1.107,502,1,1538,0.00
2026-05-20 14:18:25,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:26,192.168.1.107,502,1,1538,358.00
2026-05-20 14:18:27,192.168.1.107,502,1,1538,0.00
2026-05-20 14:31:03,192.168.1.107,502,1,1538,360.00
2026-05-20 14:31:04,192.168.1.107,502,1,1538,360.00
2026-05-20 14:31:05,192.168.1.107,502,1,1538,360.00
2026-05-20 14:31:06,192.168.1.107,502,1,1538,360.00
2026-05-20 14:31:07,192.168.1.107,502,1,1538,360.00
2026-05-20 14:31:08,192.168.1.107,502,1,1538,360.00
