Timestamp,IP,Port,SlaveID,Register,Value
2026-07-05 13:44:41,192.168.0.107,502,1,1,226.0
2026-07-05 13:44:41,192.168.0.107,502,1,59,328.5
2026-07-05 13:44:42,192.168.0.107,502,1,1,226.0
2026-07-05 13:44:42,192.168.0.107,502,1,59,328.5
2026-07-05 13:44:43,192.168.0.107,502,1,1,226.0
2026-07-05 13:44:43,192.168.0.107,502,1,59,328.5
2026-07-05 13:44:44,192.168.0.107,502,1,1,226.0
2026-07-05 13:44:44,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:05,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:05,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:06,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:06,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:07,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:07,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:08,192.168.0.107,502,1,1,231.0
2026-07-05 14:05:08,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:09,192.168.0.107,502,1,1,231.0
2026-07-05 14:05:09,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:10,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:10,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:11,192.168.0.107,502,1,1,231.0
2026-07-05 14:05:11,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:12,192.168.0.107,502,1,1,231.0
2026-07-05 14:05:13,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:14,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:14,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:15,192.168.0.107,502,1,1,231.0
2026-07-05 14:05:15,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:16,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:16,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:17,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:17,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:18,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:18,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:19,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:19,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:20,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:20,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:22,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:22,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:23,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:23,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:24,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:24,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:25,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:25,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:26,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:26,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:27,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:27,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:28,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:28,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:29,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:30,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:31,192.168.0.107,502,1,1,229.0
2026-07-05 14:05:31,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:32,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:32,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:33,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:33,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:34,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:34,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:35,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:35,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:36,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:36,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:37,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:37,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:39,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:39,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:40,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:40,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:41,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:41,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:42,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:42,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:43,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:43,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:44,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:44,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:45,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:45,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:46,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:46,192.168.0.107,502,1,59,328.5
2026-07-05 14:05:48,192.168.0.107,502,1,1,230.0
2026-07-05 14:05:48,192.168.0.107,502,1,59,328.5
