Timestamp,IP,Port,SlaveID,Register,Value
2026-07-20 16:09:40,192.168.0.107,502,1,30001,241.0
2026-07-20 16:09:51,192.168.0.107,502,1,30001,241.0
2026-07-20 16:10:04,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:08,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:13,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:15,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:17,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:23,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:25,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:27,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:30,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:32,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:34,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:36,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:39,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:41,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:43,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:46,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:48,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:50,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:53,192.168.0.107,502,1,1,241.0
2026-07-20 20:17:55,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:17:57,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:00,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:02,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:04,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:06,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:09,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:11,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:13,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:16,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:18,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:20,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:23,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:25,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:27,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:30,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:32,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:34,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:36,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:39,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:41,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:43,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:46,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:48,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:51,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:53,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:18:55,192.168.0.107,502,1,1,241.0
2026-07-20 20:18:57,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:00,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:02,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:04,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:07,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:09,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:11,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:13,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:16,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:18,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:20,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:23,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:25,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:27,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:30,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:32,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:34,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:36,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:39,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:41,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:43,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:19:46,192.168.0.107,502,1,1,241.0
2026-07-20 20:19:48,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:20:08,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:10,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:12,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:15,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:17,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:19,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:22,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:24,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:26,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:30,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:32,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:35,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:37,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:39,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:42,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:44,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:46,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:49,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:51,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:53,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:56,192.168.0.107,502,1,1,241.0
2026-07-20 20:20:58,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:00,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:03,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:05,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:07,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:10,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:12,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:15,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:17,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:19,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:22,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:24,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:26,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:28,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:31,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:33,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:35,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:38,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:40,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:42,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:45,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:47,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:49,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:52,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:21:54,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:56,192.168.0.107,502,1,1,241.0
2026-07-20 20:21:59,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:01,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:03,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:06,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:08,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:10,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:12,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:15,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:17,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:19,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:22,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:24,192.168.0.107,502,1,1,240.0
2026-07-20 20:22:26,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:29,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:31,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:33,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:36,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:38,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:40,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:42,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:45,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:47,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:49,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:52,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:54,192.168.0.107,502,1,1,241.0
2026-07-20 20:22:56,192.168.0.107,502,1,1,328.5287170410156
2026-07-20 20:22:59,192.168.0.107,502,1,1,241.0
2026-07-20 20:23:01,192.168.0.107,502,1,1,328.5287170410156
