Timestamp,IP,Port,SlaveID,Register,Value
2026-07-03 14:29:52,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:52,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:52,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:53,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:53,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:53,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:54,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:54,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:54,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:55,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:55,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:55,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:56,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:56,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:56,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:57,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:57,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:57,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:58,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:58,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:58,127.0.0.1,502,1,30004,0.0
2026-07-03 14:29:59,127.0.0.1,502,1,3000,0.0
2026-07-03 14:29:59,127.0.0.1,502,1,3002,0.0
2026-07-03 14:29:59,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:00,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:00,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:00,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:01,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:01,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:01,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:02,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:02,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:02,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:03,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:03,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:03,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:04,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:04,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:04,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:05,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:05,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:05,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:06,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:06,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:06,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:07,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:07,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:07,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:08,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:08,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:08,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:09,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:09,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:09,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:10,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:10,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:10,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:11,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:11,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:11,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:12,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:12,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:12,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:13,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:13,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:13,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:14,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:14,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:14,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:15,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:15,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:15,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:16,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:16,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:16,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:17,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:17,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:17,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:18,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:18,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:18,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:19,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:19,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:19,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:20,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:20,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:20,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:21,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:21,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:21,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:22,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:22,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:22,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:23,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:23,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:23,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:24,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:24,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:24,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:25,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:25,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:25,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:26,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:26,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:26,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:27,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:27,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:27,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:28,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:28,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:28,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:29,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:29,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:30,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:31,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:31,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:31,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:32,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:32,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:32,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:33,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:33,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:33,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:34,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:34,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:34,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:35,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:35,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:35,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:36,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:36,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:36,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:37,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:37,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:37,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:38,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:38,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:38,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:39,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:39,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:39,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:40,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:40,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:40,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:41,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:41,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:41,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:42,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:42,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:42,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:43,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:43,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:43,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:46,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:46,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:46,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:47,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:47,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:47,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:48,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:48,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:48,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:49,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:49,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:49,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:50,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:50,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:50,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:51,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:51,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:51,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:52,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:52,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:52,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:53,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:53,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:53,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:54,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:54,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:54,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:55,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:55,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:55,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:56,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:56,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:56,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:57,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:57,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:57,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:58,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:58,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:58,127.0.0.1,502,1,3000,0.0
2026-07-03 14:30:59,127.0.0.1,502,1,3002,0.0
2026-07-03 14:30:59,127.0.0.1,502,1,30004,0.0
2026-07-03 14:30:59,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:00,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:00,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:00,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:01,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:01,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:01,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:02,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:02,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:02,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:03,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:03,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:03,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:04,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:04,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:04,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:05,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:05,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:05,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:06,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:06,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:07,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:08,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:08,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:08,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:09,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:09,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:09,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:10,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:10,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:10,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:11,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:11,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:11,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:12,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:12,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:12,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:13,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:13,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:13,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:14,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:14,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:14,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:15,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:15,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:15,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:16,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:16,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:16,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:17,127.0.0.1,502,1,3002,0.0
2026-07-03 14:31:17,127.0.0.1,502,1,30004,0.0
2026-07-03 14:31:17,127.0.0.1,502,1,3000,0.0
2026-07-03 14:31:18,127.0.0.1,502,1,3002,0.0
